,brewery_name,state,state_breweries
540,Gunnison Brewery,COLORADO,182
541,Griffin Brewing Co.,COLORADO,182
542,Great Northern Tavern & Brewery,COLORADO,182
543,Great Divide Brewing Company,COLORADO,182
544,"Grand Lake Brewing Co, The ",COLORADO,182
545,Gore Range Brewery,COLORADO,182
546,Gordon Biersch Brewery Restaurant - Broomfield,COLORADO,182
547,Golden City Brewery,COLORADO,182
548,Glenwood Canyon Brewing Co.,COLORADO,182
549,Four Corners Brewing Co.,COLORADO,182
550,Fort Collins Brewery,COLORADO,182
551,Flying Dog Brewpub & Grille,COLORADO,182
552,Flying Dog Brewery,COLORADO,182
553,Fleetside Pub & Brewing,COLORADO,182
554,Far Superior Brewing Co.,COLORADO,182
555,Evergreen Brewery,COLORADO,182
556,Estes Park Brewery,COLORADO,182
557,Eldorado Canyon Brewing Co.,COLORADO,182
558,Eldo Brewery & Taproom,COLORADO,182
559,Eddyline Restaurant & Brewery,COLORADO,182
560,Durango Brewing Company,COLORADO,182
561,Dry Dock Brewing Co.,COLORADO,182
562,Dostal Alley brewing Co.,COLORADO,182
563,Dolores River Brewpub,COLORADO,182
564,Dimmer's Brew Pub Inc.,COLORADO,182
565,Dillon Dam Brewery,COLORADO,182
566,Denver Chop House & Brewery,COLORADO,182
567,Del Norte Brewing Co,COLORADO,182
568,Crested Butte Brewery/Calypso,COLORADO,182
569,Crabtree Bewing Co,COLORADO,182
570,Coors Brewing Co.,COLORADO,182
571,Coophouse Brewery,COLORADO,182
572,CooperSmith's Pub & Brewing,COLORADO,182
573,Columbine Mill Brewery & Pizza Co.,COLORADO,182
574,Colorado Brewing Company,COLORADO,182
575,ChopHouse and Brewery-Denver,COLORADO,182
576,Cheyenne Mountain Brewing Co.,COLORADO,182
577,Cheshire Cat Brewery,COLORADO,182
578,Cherry Creek Brewing Company,COLORADO,182
579,Champion Brewing Company,COLORADO,182
580,Carver's Bakery Cafe Brewery,COLORADO,182
581,C.B. and Potts/Big Horn Brewery-Westminister,COLORADO,182
582,C.B. and Potts/Big Horn Brewery-Highlands Ranch,COLORADO,182
583,C.B. and Potts/Big Horn Brewery-Fort Collins,COLORADO,182
584,C.B. and Potts/Big Horn Brewery- Englewood,COLORADO,182
585,C.B. and Potts/Big Horn Brewery- Broomfield,COLORADO,182
586,Bull and Bush Pub and Brewery,COLORADO,182
587,Brouwer Brewery,COLORADO,182
588,Broadway Brewing Company,COLORADO,182
589,Bristol Brewing Company,COLORADO,182
590,Breckenridge Brewery & Pub (Denver #2),COLORADO,182
591,Breckenridge Brewery & Pub (Denver #1),COLORADO,182
592,Breckenridge Brewery & Pub (Breckenridge),COLORADO,182
593,Boulder Beer Co.,COLORADO,182
594,Boneyard Brewery,COLORADO,182
595,Blue Moon Brewing Company,COLORADO,182
596,BJ's Restaurant & Brewery-Boulder,COLORADO,182
597,Big Nose Brewing Company,COLORADO,182
598,Big Horn Brewery ,COLORADO,182
599,Big Horn Brewery,COLORADO,182
600,Beartooth Brewing Company,COLORADO,182
601,Baked & Brewed in Telluride,COLORADO,182
602,Backcountry Brewery,COLORADO,182
603,Back Alley Brewing Co.,COLORADO,182
604,B.F. Coleman Brewing,COLORADO,182
605,Avery Brewing Company,COLORADO,182
606,Atlantis Brewing Company,COLORADO,182
607,Asher Brewing Co.,COLORADO,182
608,Arctic Craft Brewery,COLORADO,182
609,Anheuser-Busch Inc.- Fort Collins,COLORADO,182
610,"Amicas Pizza, Microbrews & More",COLORADO,182
611,Alcatraz Brewing Company,COLORADO,182
612,Adolph Coors Co.,COLORADO,182
613,Twin Lakes Brewing Co,DELAWARE,14
614,Stewart's Brewing Co.,DELAWARE,14
615,Rockford Brewing Co.,DELAWARE,14
616,Old Dominion Brewing Co.,DELAWARE,14
617,Iron Hill Brewery (Corp),DELAWARE,14
618,Iron Hill Brewery,DELAWARE,14
619,Iron Hill Brewery,DELAWARE,14
620,Fordham Brewing Co.,DELAWARE,14
621,Dogfish Head Craft Brewery,DELAWARE,14
622,Dogfish Head Brewing & Eats,DELAWARE,14
623,C & D Brewing Company,DELAWARE,14
624,Brandywine Brewing Co.,DELAWARE,14
625,"Blue Hen Beer Company, Ltd.",DELAWARE,14
626,16 Mile Brewing Co,DELAWARE,14
627,Park Pizza & Brewing Co.,FLORIDA,99
628,Uncle Ernies Bayfront Grill & Brew House,FLORIDA,99
629,Treasure Coast Brewing Co.,FLORIDA,99
630,Tortuga's/Loggerhead Brewery,FLORIDA,99
631,Titanic Brewing Co,FLORIDA,99
632,Titan Brewing Co.,FLORIDA,99
633,The Corner Cafe & Brewery,FLORIDA,99
634,Thai Orchid Restaurant & Brewery,FLORIDA,99
635,Thai Orchid Restaurant,FLORIDA,99
636,Tampa Bay Brewing Co.,FLORIDA,99
637,Swamphead Brewery,FLORIDA,99
638,Spanish Springs Brewing Company,FLORIDA,99
639,South Pointe Seafood House & Brewing Co.,FLORIDA,99
640,Seven Bridges Grille and Brewery,FLORIDA,99
641,Sarasota Brewing Co.,FLORIDA,99
642,Santa Rosa Bay Brewing Co.,FLORIDA,99
643,Santa Rosa Bay Brewery,FLORIDA,99
644,River City Brewing (Florida),FLORIDA,99
645,Ragtime Tavern & Grill,FLORIDA,99
646,Prospector Brewing Services,FLORIDA,99
647,Panama City Brewery & Café,FLORIDA,99
648,"Orlando Brewing Partners, Inc.",FLORIDA,99
649,"Orange Blossom Pilsner, LLC",FLORIDA,99
650,Olympus Brews,FLORIDA,99
651,New World Brewery,FLORIDA,99
652,Native Brewing Co.,FLORIDA,99
653,Monkey King Brewery & Floribbean,FLORIDA,99
654,"Mill Bakery, Eatery & Brewery (Winter Park)",FLORIDA,99
655,"Mill Bakery, Eatery & Brewery (Orlando)",FLORIDA,99
656,"Mill Bakery, Eatery & Brewery (Fort Myers)",FLORIDA,99
657,Miami Brewing Company,FLORIDA,99
658,McGuire's Irish Pub & Brewery (#2),FLORIDA,99
659,McGuire's Irish Pub & Brewery (#1),FLORIDA,99
660,Market Street Pub,FLORIDA,99
661,Little Giant Brewery,FLORIDA,99
662,Killian Bayer Brewing Co.,FLORIDA,99
663,Key West Overseas Brewery,FLORIDA,99
664,"Kelly's Caribbean Bar, Grill & Brewery",FLORIDA,99
665,Jupiter Brewing Co.,FLORIDA,99
666,Irish Times Pub & Brewery,FLORIDA,99
667,Indian River Brewing Co.,FLORIDA,99
668,Independence Restaurant & Brewery,FLORIDA,99
669,Hops of West Palm Beach,FLORIDA,99
670,Hops of St. Pete,FLORIDA,99
671,Hops of Sanford,FLORIDA,99
672,Hops of Port Richey,FLORIDA,99
673,Hops of Pompano Beach,FLORIDA,99
674,Hops of Pembroke Pines,FLORIDA,99
675,Hops of Orange Park,FLORIDA,99
676,Hops of Ocala,FLORIDA,99
677,Hops of North Tampa,FLORIDA,99
678,Hops of Fort Meyers,FLORIDA,99
679,Hops of Florida Mall,FLORIDA,99
680,Hops of Falls Mall,FLORIDA,99
681,Hops of Coral Springs,FLORIDA,99
682,Hops of Boynton Beach,FLORIDA,99
683,Hops of Altamonte Springs,FLORIDA,99
684,Hops of  Gainesville,FLORIDA,99
685,Hops Grill & Bar of Mandarin,FLORIDA,99
686,Hops Grill & Bar C/O Bryan Harris,FLORIDA,99
687,Hops Grill & Bar (Tampa #2),FLORIDA,99
688,Hops Grill & Bar (Tampa #1),FLORIDA,99
689,Hops Grill & Bar (Palm Harbor),FLORIDA,99
690,Hops Grill & Bar (Lakeland),FLORIDA,99
691,Hops Grill & Bar (Clearwater),FLORIDA,99
692,Hops Grill & Bar (Bradenton),FLORIDA,99
693,Hoppers Brooker Creek Grille & Taproom,FLORIDA,99
694,Hammerhead Brewing Company,FLORIDA,99
695,Gordon Biersch Brewery Restaurant - Miami,FLORIDA,99
696,"Gator Lager Beer, Inc.",FLORIDA,99
697,G.T. Vito's,FLORIDA,99
698,Flying Aces Brewing Co.,FLORIDA,99
699,Florida Brewing Co.,FLORIDA,99
700,"Florida Brewery, Inc.",FLORIDA,99
701,Firehouse Brewing Company,FLORIDA,99
702,Dunedin Brewery,FLORIDA,99
703,Duncan Brewing Co.,FLORIDA,99
704,Don Gambrinu's Brewpub Inc.,FLORIDA,99
705,Del Sol Brewing Company,FLORIDA,99
706,D. G. Yuengling & Son Inc.,FLORIDA,99
707,Cocoa Beach Brewing Co,FLORIDA,99
708,Clevelander Brewery,FLORIDA,99
709,Cigar City Brewing Co,FLORIDA,99
710,Charlie & Jake's Brewery & BBQ,FLORIDA,99
711,Cafe & Brewpub on the Square,FLORIDA,99
712,Buckhead Brewery & Grill,FLORIDA,99
713,Brooker Creek Grille & Tap Room,FLORIDA,99
714,Brewzzi City Place,FLORIDA,99
715,Brewzzi,FLORIDA,99
716,Brewmasters,FLORIDA,99
717,Brautech Brewing Company,FLORIDA,99
718,Bootie Beer Company,FLORIDA,99
719,Blue Anchor Pub,FLORIDA,99
720,Big River Grille & Brewing Works - Disney World,FLORIDA,99
721,Big Bear Brewing Co,FLORIDA,99
722,Beach Brewing Company,FLORIDA,99
723,Anheuser-Busch Inc.,FLORIDA,99
724,Abbey Brewing Company,FLORIDA,99
725,A1A Aleworks,FLORIDA,99
726,US Border Brewery Cantina,GEORGIA,47
727,Twains Billiards and Tap,GEORGIA,47
728,Texas Cattle Co. Border Grille & Brewery (#2),GEORGIA,47
729,Texas Cattle Co. Border Grille & Brewery,GEORGIA,47
730,Terrapin Beer Co,GEORGIA,47
731,Sweet Water Brewing Company ,GEORGIA,47
732,Stone Mountain Brewers,GEORGIA,47
733,St. Simons Brewing Co.,GEORGIA,47
734,Rome Street Tavern and Grill,GEORGIA,47
735,Rock Bottom Brewery-(GB),GEORGIA,47
736,Rainbow Ridge Brewing Company,GEORGIA,47
737,Phoenix Brewing Co.,GEORGIA,47
738,Park Tavern Brewery,GEORGIA,47
739,Oglethorpe Brewing Co.,GEORGIA,47
740,New River Brewing Co,GEORGIA,47
741,Moon River Brewing Co,GEORGIA,47
742,Miller Brewing Co - Albany,GEORGIA,47
743,Max Lagers ,GEORGIA,47
744,Max Lagers ,GEORGIA,47
745,Marthasville Brewing Company,GEORGIA,47
746,John Harvard's Brewhouse (#3),GEORGIA,47
747,John Harvard's Brewhouse (#2),GEORGIA,47
748,Jailhouse Brewing Co,GEORGIA,47
749,Iron Horse Brewing Co,GEORGIA,47
750,Gordon Biersch Brewery Restaurant,GEORGIA,47
751,Georgia Brewing Co.,GEORGIA,47
752,Friends Brewing Co.,GEORGIA,47
753,Dogwood Brewing Co.,GEORGIA,47
754,David & Mark Brewing Co.,GEORGIA,47
755,Dahlonega Brewing Co./ Carusos Italian Restaurant,GEORGIA,47
756,Copper Creek Brewing Company,GEORGIA,47
757,"Cannon Brewpub, The",GEORGIA,47
758,Buckhead Brewing Co.,GEORGIA,47
759,Buckhead Brewing Co.,GEORGIA,47
760,Buckhead Brewing Co.,GEORGIA,47
761,Buckhead Brewing Co.,GEORGIA,47
762,Blind Man Ales,GEORGIA,47
763,Black Bear Brewing Co.,GEORGIA,47
764,Atlanta Brewing Co,GEORGIA,47
765,Atlanta Brewing Co,GEORGIA,47
766,Atlanta BeerGarten,GEORGIA,47
767,Athens Brewing Co.,GEORGIA,47
768,Anheuser-Busch Inc. - Catersville,GEORGIA,47
769,5 Seasons Brewing Co - Westside,GEORGIA,47
770,5 Seasons Brewing Co - Westside,GEORGIA,47
771,5 Seasons Brewing Co - Sandy Springs,GEORGIA,47
772,5 Seasons Brewing Co - North,GEORGIA,47
773,"Sam Choy's Breakfast, Lunch & Crabs",HAWAII,10
774,Royal Hawaiian Brewing Co,HAWAII,10
775,Menehune Brewing Co.,HAWAII,10
776,Mehana Brewing Co.,HAWAII,10
777,Maui Brewing Co.,HAWAII,10
778,Maui Brewing Co - Production Facility,HAWAII,10
779,Maui Beer Co.,HAWAII,10
780,Kona Brewing Company,HAWAII,10
781,Gordon Biersch Brewery (#5),HAWAII,10
782,Big Aloha Brewery (Sam Choy's),HAWAII,10
783,Twin Falls Brewing Co.,IDAHO,28
784,Treaty Grounds Brewing Co.,IDAHO,28
785,Thunder Mountain Brewing Co.,IDAHO,28
786,The Beier Brewing Co.,IDAHO,28
787,Table Rock Brewpub & Grill (pub),IDAHO,28
788,Sun Valley Brewing Co.,IDAHO,28
789,Star Garnet Brewing Co.,IDAHO,28
790,Sockeye Brewing Co,IDAHO,28
791,River Bend Brewing,IDAHO,28
792,RAM/Big Horn Brewery - Boise,IDAHO,28
793,Portneuf Valley Brewing Co.,IDAHO,28
794,Pend Oreille Brewing Co.,IDAHO,28
795,Otto Brothers' Brewing Company #3,IDAHO,28
796,MJ Barleyhoppers Brewery & Sports Pub,IDAHO,28
797,MickDuffs Brewing Co,IDAHO,28
798,McCall Brewing Co.,IDAHO,28
799,Laughing Dog Brewing,IDAHO,28
800,Idaho Brewing Co.,IDAHO,28
801,Highlands Hollow Brewhouse,IDAHO,28
802,Grand Teton Brewing Co.,IDAHO,28
803,Gem State Brewing,IDAHO,28
804,Falls Brewing Co.,IDAHO,28
805,Eagle Brewing Co. Inc.,IDAHO,28
806,Dunken's Draught House,IDAHO,28
807,Couer d'Alene Brewing Company,IDAHO,28
808,Coeur D'Alene Brewing Co.,IDAHO,28
809,Brownstone Brewhouse & Restaurant,IDAHO,28
810,Bertrams Salmon Valley Brewery,IDAHO,28
811,Two Brothers Brewing Company,ILLINOIS,74
812,Todds Beer Inc.,ILLINOIS,74
813,The Lucky Monk - Formerly Brass Restaurant & Brewery,ILLINOIS,74
814,Taylor Brewing Co.,ILLINOIS,74
815,Taylor Brewing Co.,ILLINOIS,74
816,Stockholms Vardshus,ILLINOIS,74
817,State Street Brewing,ILLINOIS,74
818,Star Union Brewing Company,ILLINOIS,74
819,Slopeside Brewing Co.,ILLINOIS,74
820,Rock Bottom Brewery (#7),ILLINOIS,74
821,Rock Bottom Brewery - Yorktown,ILLINOIS,74
822,Rock Bottom Brewery - Warrenville,ILLINOIS,74
823,Robins Beak Brewery and Bistro,ILLINOIS,74
824,RJ's Ginseng,ILLINOIS,74
825,River West Brewing Co.,ILLINOIS,74
826,Revolution Brewing,ILLINOIS,74
827,Ram/Big Horn Brewery - Wheeling,ILLINOIS,74
828,Ram/Big Horn Brewery - Schaumburg,ILLINOIS,74
829,Prairie Rock Brewing Co.,ILLINOIS,74
830,Piece Brewery,ILLINOIS,74
831,Peter Hand Brewing Co.,ILLINOIS,74
832,Pavichevich Brewing Co.,ILLINOIS,74
833,Pabst Brewing Co (Corp Office),ILLINOIS,74
834,"Onion Pub and Brewing Co, The",ILLINOIS,74
835,O'Griffs Irish Pub Grill & Brewhouse,ILLINOIS,74
836,O'Grady's Brewery & Pub,ILLINOIS,74
837,O'Fallon Brewing Co.,ILLINOIS,74
838,Mississippi Delta Microbrewery,ILLINOIS,74
839,Mill Rose Brewing Company,ILLINOIS,74
840,Mickey Finn's Brewery,ILLINOIS,74
841,Metropolitan Brewing Co.,ILLINOIS,74
842,Metropolitan Brewing Co,ILLINOIS,74
843,M T Barrels,ILLINOIS,74
844,Lunar Brewing Co,ILLINOIS,74
845,Libertyville Brewing Co.,ILLINOIS,74
846,Kingston Inn Restaurant,ILLINOIS,74
847,JW Plateks Brewery,ILLINOIS,74
848,John S Rhodell Brewery,ILLINOIS,74
849,Joe's Brewing Co.,ILLINOIS,74
850,J.D. Nick's,ILLINOIS,74
851,Illinois Brewing Co.,ILLINOIS,74
852,Harrisons Restaurant  & Brewery,ILLINOIS,74
853,Half Acre Beer Co,ILLINOIS,74
854,Granite City Food and Brewery (#19),ILLINOIS,74
855,Govnor's Public House,ILLINOIS,74
856,Gordon Biersch Brewery Restaurant - Bolingbrook,ILLINOIS,74
857,Goose Island Brewing Co. (#3),ILLINOIS,74
858,Goose Island Brewing Co. (#2),ILLINOIS,74
859,Goose Island Brewing Co. (#1),ILLINOIS,74
860,Golden Prairie Brewing Co.,ILLINOIS,74
861,Glen Ellyn Brewing Co.,ILLINOIS,74
862,Galena Main Street Brewpub,ILLINOIS,74
863,Galena Beer Co,ILLINOIS,74
864,Founders Hill Brewing Co.,ILLINOIS,74
865,Flossmoor Station Brewing Co.,ILLINOIS,74
866,Flatlanders Brewing Co.,ILLINOIS,74
867,Evansville Brewing Company,ILLINOIS,74
868,Emmetts Tavern and Brewing Co.,ILLINOIS,74
869,Emmetts Alehouse (#2),ILLINOIS,74
870,Elmwood Brewing Co.,ILLINOIS,74
871,"Drinking and Writing Brewery, The",ILLINOIS,74
872,Destihl Restaurant and Brew Works,ILLINOIS,74
873,Copper Dragon Brewing Co.,ILLINOIS,74
874,Chicago Brewing Company,ILLINOIS,74
875,Carlyle Brewing Co,ILLINOIS,74
876,Capitol City Brewing Co.,ILLINOIS,74
877,Brockway Chophouse and Brewery,ILLINOIS,74
878,BrewBakers Ale House & Deli,ILLINOIS,74
879,Brass Restaurant & Brewery–Transitioning to a new name,ILLINOIS,74
880,Box Office Brewery & Restaurant,ILLINOIS,74
881,Blue Cat Brewpub,ILLINOIS,74
882,"Beverly Brewing Company, LLC",ILLINOIS,74
883,Bent River Breing Co,ILLINOIS,74
884,Americas Brewing Co.,ILLINOIS,74
885,Warbird Brewing Co,INDIANA,31
886,Upland Brewing Co.,INDIANA,31
887,Three Floyds Brewing Company,INDIANA,31
888,Terre Haute Brewing Co,INDIANA,31
889,Sun King Brewing Co,INDIANA,31
890,Shoreline Brewery,INDIANA,31
891,Rock Bottom Brewery (#9),INDIANA,31
892,Ram/Big Horn Brewery - Indianapolis,INDIANA,31
893,Power House Brewing Co's Columbus Bar,INDIANA,31
894,Oaken Barrel Brewing Company,INDIANA,31
895,New Albanian Brewing Co,INDIANA,31
896,Mishawaka Brewing Company - Production,INDIANA,31
897,Mishawaka Brewing Company,INDIANA,31
898,Main Street Brewery Inc.,INDIANA,31
899,Mad Anthony Brewing Co.,INDIANA,31
900,Little Cheers Restaurant & Pub,INDIANA,31
901,Lafayette Brewing Co.,INDIANA,31
902,Indianapolis Brewing Co.,INDIANA,31
903,Half Moon Restaurant & Brewery,INDIANA,31
904,Great Crescent Brewery,INDIANA,31
905,Granite City Food & Brewery,INDIANA,31
906,Fort Wayne Brewing Co.,INDIANA,31
907,Circle V Brewing Co.,INDIANA,31
908,Brugge Brasserie (#2),INDIANA,31
909,Brugge Brasserie,INDIANA,31
910,Broad Ripple Brewing Co.,INDIANA,31
911,Bloomington Brewing Company,INDIANA,31
912,Bee Creek Brewery,INDIANA,31
913,Barley Island Brewing Co,INDIANA,31
914,Back Road Brewing Co,INDIANA,31
915,Alcatraz Brewing Company ,INDIANA,31
916,Tallgrass Brewing Co.,KANSAS,26
917,Safari Grill And Brewing Co,KANSAS,26
918,Rock Bottom Brewery (#6),KANSAS,26
919,River City Brewing Company,KANSAS,26
920,Pony Express Brewing Company,KANSAS,26
921,Overland Park Brewing Company,KANSAS,26
922,Mo's Place Grill & Brewpub,KANSAS,26
923,Miracle Brewing Company,KANSAS,26
924,Little Apple Brewing Co.,KANSAS,26
925,Kaw River Brewery,KANSAS,26
926,High Noon Saloon,KANSAS,26
927,Hank Is Wiser Brewery,KANSAS,26
928,Great PlainsBrewing Co,KANSAS,26
929,Granite City Food and Brewery (#9),KANSAS,26
930,Granite City Food and Brewery (#14),KANSAS,26
931,Granite City Food and Brewery (#13),KANSAS,26
932,Granite City Food and Brewery (#12),KANSAS,26
933,Gellas Diner & Liquid Bread Brewing,KANSAS,26
934,Free State Brewing Company,KANSAS,26
935,Free State Brewing Co - Production Facility,KANSAS,26
936,FMI Brewing Company,KANSAS,26
937,Dave's Brewpub,KANSAS,26
938,Blind Tiger Brewery & Restaurant,KANSAS,26
939,Bayou State Brewing Co.,KANSAS,26
940,Barley's,KANSAS,26
941,23rd Street Brewery,KANSAS,26
942,Silo Brewpub & Restaurant,KENTUCKY,12
943,Oldenberg Brewing Co.,KENTUCKY,12
944,Oertel Brewing Company,KENTUCKY,12
945,Lexington Brewing Company,KENTUCKY,12
946,Jack Daniel's Brewery,KENTUCKY,12
947,Hofbrauhaus Newport,KENTUCKY,12
948,Cumberland Brews,KENTUCKY,12
949,Browning's Brewery at Louisville Slugger Field,KENTUCKY,12
950,Brownings Brewery at Louisville Slugger Field,KENTUCKY,12
951,Bluegrass Brewing Company,KENTUCKY,12
952,Bluegrass Brewing Company,KENTUCKY,12
953,Alltechs Lexington Brewing Co,KENTUCKY,12
954,Red River Brewing Co,LOUISIANA,15
955,Pelican Brewing Co.,LOUISIANA,15
956,Old River Brewhouse,LOUISIANA,15
957,New Orleans Lager and Ale Brewing,LOUISIANA,15
958,New Orleans Beer Co,LOUISIANA,15
959,Louisiana Brewing Company,LOUISIANA,15
960,Lafourche Brewing Company,LOUISIANA,15
961,Covington Brewhouse,LOUISIANA,15
962,Gordon Biersch Brewery Restaurant-New Orleans,LOUISIANA,15
963,Dixie Brewing Co.,LOUISIANA,15
964,Crescent City Brewhouse,LOUISIANA,15
965,Bayou Teche Brewery,LOUISIANA,15
966,Acadian Brewing Co. LLC,LOUISIANA,15
967,Abita Brewing Company (Pub),LOUISIANA,15
968,Abita Brewing Company (Brewery),LOUISIANA,15
969,Theo's Pub,MAINE,44
970,The Moose's Tale,MAINE,44
971,Sunday River Brewing Co.,MAINE,44
972,Sugarloaf Brewing Co.,MAINE,44
973,Stone Coast Brewpub,MAINE,44
974,Sparhawk Brewers,MAINE,44
975,Slopes Northern Maine Restaurant & Brewing,MAINE,44
976,Shipyard Brewing Company,MAINE,44
977,Sheepscot Valley Brewing Co.,MAINE,44
978,Sebago Brewing Co & Corporate Offices,MAINE,44
979,Sebago Brewing Co - South Portland,MAINE,44
980,Sebago Brewing Co - Gorham,MAINE,44
981,Sebago Brewing Co - Downtown,MAINE,44
982,Sea Dog Brewing Company (Bangor),MAINE,44
983,Sea Dog Brewing Company,MAINE,44
984,Rocky Bay Brewing Co,MAINE,44
985,Oak Pond Brewing Co.,MAINE,44
986,Narrow Gauge Brewing Company,MAINE,44
987,Maine Coast Brewing Co.,MAINE,44
988,Maine Beer Co,MAINE,44
989,Lompoc Cafe & Brewpub,MAINE,44
990,Liberal Cup Public House and Brewery,MAINE,44
991,Lake St. George Brewing Co.,MAINE,44
992,Kennebunk Port Brewing Co.,MAINE,44
993,Kennebec River Brewery,MAINE,44
994,Kennebec Brewing Co,MAINE,44
995,Growstown Brewery,MAINE,44
996,Gritty McDuff's Brew Pub (#2),MAINE,44
997,Gritty McDuff's Brew Pub (#1),MAINE,44
998,Gritty McDuffs - Lwiston/Auburn,MAINE,44
999,Great Falls Brewing Co.,MAINE,44
1000,Freeport Brewing Co,MAINE,44
1001,Federal Jack's Brew Pub,MAINE,44
1002,D.L. Geary Brewing Co.,MAINE,44
1003,Casco Bay Brewing Co.,MAINE,44
1004,Bray's Brewpub & Eatery,MAINE,44
1005,Bloomfield's Tavern,MAINE,44
1006,Berwick Brewing Co.,MAINE,44
1007,Bellfast Bay Brewing Co.,MAINE,44
1008,Bear Brewpub,MAINE,44
1009,Bar Harbor Brewing Company,MAINE,44
1010,Atlantic Brewing Co.,MAINE,44
1011,Andrew's Brewing Co.,MAINE,44
1012,Allagash Brewing Co.,MAINE,44
1013,Tuppers Hop Pocket Ale,MARYLAND,43
1014,Southern Boys Concepts Inc,MARYLAND,43
1015,South Baltimore Brewing Co.,MARYLAND,43
1016,Sisson's,MARYLAND,43
1017,Ryleighs PubBrew Brewpub and Raw Bar,MARYLAND,43
1018,Ruddy Duck Brewery & Grill ,MARYLAND,43
1019,Rocky Run Tap and Grill,MARYLAND,43
1020,Rock Bottom Brewery - Bethesda,MARYLAND,43
1021,Red Brick Station/White Marsh Brewing Co.,MARYLAND,43
1022,Pratt Street Ale House/Olivers Breweries,MARYLAND,43
1023,Oxford Brewing Company,MARYLAND,43
1024,Oliver Breweries,MARYLAND,43
1025,Olde Town Tavern & Brewery,MARYLAND,43
1026,Mt. Airy Brewing Co.,MARYLAND,43
1027,"Mighty Oaks Brewing, INC",MARYLAND,43
1028,Johanssons Dining House,MARYLAND,43
1029,Hook and Ladder  Brewing Co,MARYLAND,43
1030,Growlers Restaurant and Brewery,MARYLAND,43
1031,Gordon Biersch Brewery Restaurant - Rockville,MARYLAND,43
1032,Globe Brewing Co.,MARYLAND,43
1033,Frederick Brewing Company,MARYLAND,43
1034,Franklins General Store & Brewery,MARYLAND,43
1035,Fordham Brewing Co./Ramshead Tavern,MARYLAND,43
1036,Flying Barrel,MARYLAND,43
1037,Firehouse Pub & Grill,MARYLAND,43
1038,Evolution Craft Brewing Co,MARYLAND,43
1039,Ellicott Mills Brewing Co.,MARYLAND,43
1040,DuClaw Brewing Company,MARYLAND,43
1041,Coastal Brewing Co.,MARYLAND,43
1042,Clipper City Brewing Co.,MARYLAND,43
1043,Clay Pipe Brewing Co,MARYLAND,43
1044,Chesapeake U-Brew,MARYLAND,43
1045,Champion Billiards & Cafe,MARYLAND,43
1046,Castlebay Irish Pub,MARYLAND,43
1047,Capitol City Brewing Co. (Baltimore),MARYLAND,43
1048,Brimstone Brewing Co.,MARYLAND,43
1049,Brewers Art,MARYLAND,43
1050,Brewers Alley,MARYLAND,43
1051,Brauhaus Schloss,MARYLAND,43
1052,Barley And Hops Grill,MARYLAND,43
1053,Bare Bones Grill & Brewery,MARYLAND,43
1054,Baltimore Brewing Company,MARYLAND,43
1055,Baltimore - Washington Beer Works,MARYLAND,43
1056,Wachusett Brewing Co.,MASSACHUSETTS,71
1057,The Pilgrim Brewery,MASSACHUSETTS,71
1058,The Brewhouse of Danvers,MASSACHUSETTS,71
1059,Slesar Bros Brewing Co - Corp,MASSACHUSETTS,71
1060,Slesar Bros Brewing Co - Boston Beer Works,MASSACHUSETTS,71
1061,Sleasr Bros Brewing Co - Salem Beer Works,MASSACHUSETTS,71
1062,Sherwood Forest Brewers,MASSACHUSETTS,71
1063,Salem Beer Works,MASSACHUSETTS,71
1064,Rock Bottom Brewery - Staurt Street,MASSACHUSETTS,71
1065,Rock Bottom Brewery - Braintree,MASSACHUSETTS,71
1066,Pretty Things Beer & Ale Project,MASSACHUSETTS,71
1067,Pittsfield Brew Works,MASSACHUSETTS,71
1068,Pioneer Brewing ,MASSACHUSETTS,71
1069,People's Pint,MASSACHUSETTS,71
1070,Peak Organic Co,MASSACHUSETTS,71
1071,Paper City Brewing Co.,MASSACHUSETTS,71
1072,Panther Brewing Co.,MASSACHUSETTS,71
1073,Ould Newbury Brewing Co.,MASSACHUSETTS,71
1074,Opa Opa Steakhouse & Brewery,MASSACHUSETTS,71
1075,Olde Time Brewers,MASSACHUSETTS,71
1076,Old Salem Village Brewing Co.,MASSACHUSETTS,71
1077,Old Marlborough Brewing Co.,MASSACHUSETTS,71
1078,Old Harbor Brewing Co.,MASSACHUSETTS,71
1079,Offshore Brewing Co.,MASSACHUSETTS,71
1080,Northampton Brewery,MASSACHUSETTS,71
1081,North East Brewing Co.,MASSACHUSETTS,71
1082,New Century Brewing Co,MASSACHUSETTS,71
1083,Nashoba Valley Winery and Brewery,MASSACHUSETTS,71
1084,Moonlight Brewing Co.,MASSACHUSETTS,71
1085,Middlesex Brewing Co.,MASSACHUSETTS,71
1086,Mayflower Brewing Co,MASSACHUSETTS,71
1087,Massachusetts Bay Brewing Co.,MASSACHUSETTS,71
1088,Main Street Brewing Co.,MASSACHUSETTS,71
1089,Lowell Brewing Co.,MASSACHUSETTS,71
1090,John Harvard's Brewhouse (#1),MASSACHUSETTS,71
1091,John Harvard's Brewhouse,MASSACHUSETTS,71
1092,Ipswich Brewing Company,MASSACHUSETTS,71
1093,High & Mighty Brewing Co,MASSACHUSETTS,71
1094,Haverhill Brewery Inc. / The Tap,MASSACHUSETTS,71
1095,Harpoon Brewery,MASSACHUSETTS,71
